# Telegram Play 12.10.3 (70892), base APK SHA-256 6b3565f20af6681172b49cf84915818fb575ace8295cd1de08c4b9a2b3985f5e
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaAuto_layer74	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaAuto_layer74
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaContact	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaContact
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaContact_layer81	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaContact_layer81
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaGeo	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaGeo
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaInvoice	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaInvoice
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaVenue	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaVenue
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaVenue_layer77	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaVenue_layer77
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaWebPage	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaWebPage
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageRichMessage	org.telegram.tgnet.TLRPC$TL_botInlineMessageRichMessage
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageText	org.telegram.tgnet.TLRPC$TL_botInlineMessageText
C	org.telegram.tgnet.TLRPC$TL_botInlineResult	org.telegram.tgnet.TLRPC$TL_botInlineResult
C	org.telegram.tgnet.TLRPC$TL_businessLocation	org.telegram.tgnet.TLRPC$TL_businessLocation
C	org.telegram.tgnet.TLRPC$TL_channel	org.telegram.tgnet.TLRPC$TL_channel
C	org.telegram.tgnet.TLRPC$TL_channelAdminLogEvent	org.telegram.tgnet.TLRPC$TL_channelAdminLogEvent
C	org.telegram.tgnet.TLRPC$TL_channelAdminLogEventActionChangeAbout	org.telegram.tgnet.TLRPC$TL_channelAdminLogEventActionChangeAbout
C	org.telegram.tgnet.TLRPC$TL_channelAdminLogEventActionChangeAvailableReactions	org.telegram.tgnet.TLRPC$TL_channelAdminLogEventActionChangeAvailableReactions
